,id,LOCATION,TIME,GENDER,Population (% of total),EDU_TERTIARY_PC_WKGPOP,CPI_AGRWTH,GDP_USD_CAP,GOV_SPEND_EDU,%_Sanitation_Access,Access to Clean Fuels and Technologies for cooking (% of total population) [2.1_ACCESS.CFT.TOT],Access to electricity (% of rural population with access) [1.2_ACCESS.ELECTRICITY.RURAL],Access to electricity (% of total population) [1.1_ACCESS.ELECTRICITY.TOT],Access to electricity (% of urban population with access) [1.3_ACCESS.ELECTRICITY.URBAN],Energy intensity level of primary energy (MJ/2011 USD PPP) [6.1_PRIMARY.ENERGY.INTENSITY],Renewable electricity output (GWh) [4.1.2_REN.ELECTRICITY.OUTPUT],Renewable electricity share of total electricity output (%) [4.1_SHARE.RE.IN.ELECTRICITY],Renewable energy consumption (TJ) [3.1_RE.CONSUMPTION],Renewable energy share of TFEC (%) [2.1_SHARE.TOTAL.RE.IN.TFEC],Total electricity output (GWh) [4.1.1_TOTAL.ELECTRICITY.OUTPUT],Total final energy consumption (TFEC) (TJ) [1.1_TOTAL.FINAL.ENERGY.CONSUM],Population ages 00-04 (as % of specified gender population),Population ages 05-09 (as % of specified gender population),Population ages 10-14 (as % of specified gender population),Population ages 15-19 (as % of specified gender population),Population ages 20-24 (as % of specified gender population),Population ages 25-29 (as % of specified gender population),Population ages 30-34 (as % of specified gender population),Population ages 35-39 (as % of specified gender population),Population ages 40-44 (as % of specified gender population),Population ages 45-49 (as % of specified gender population),Population ages 50-54 (as % of specified gender population),Population ages 55-59 (as % of specified gender population),Population ages 60-64 (as % of specified gender population),Population ages 65-69 (as % of specified gender population),Population ages 70-74 (as % of specified gender population),Population ages 75-79 (as % of specified gender population),Population ages 80 and older (as % of specified gender population),TER_Enrolment_rate,"GNI per capita, Atlas method (current US$)",Quality_of_life_measure,HDI,LIFE_SAT,LIFE_SAT_NORM,LIFE_EXP,Numbeo_QoL,Numbeo_QoL_norm
231,256,CZE,2011,WOMEN,50.8822785,18.065575,1.9172189999999998,28795.81603,4.276120186,99.1,99.98107027,100.0,100.0,100,5.968028048,7248.0,8.34,100471.7277,10.47894458,86860.0,958796.2499,5.238356197,4.502693858,4.0056880360000005,5.244808886,6.167227294,6.507025528,8.133530869,8.107999047,6.614099256,6.216617329,6.295964949,7.106418975,7.270283805,5.882955658999999,4.100153916,3.582711479,5.023464916,77.36183167,19420,0.266869305,0.8640000000000001,,,77.4,,
232,257,CZE,2012,MEN,49.1337008,19.016911,3.2876230000000004,29051.39042,4.250770092,99.1,99.99,100.0,100.0,100,5.996259897000001,8065.0,9.29,105307.1007,11.13345922,86842.0,945861.4663,5.710151325,5.103268837,4.387901876,5.359571337,6.645736192999999,7.101455572000001,8.580404816,9.096085754,7.551023076,6.647447183,6.501032554,6.850824332,6.829734935,5.360840162,3.359442917,2.340211771,2.57486736,54.77875137,19350,0.203601074,0.865,,,77.6,88.14,0.5115588086093195
233,258,CZE,2012,WOMEN,50.8662992,19.544611,3.2876230000000004,29051.39042,4.250770092,99.1,99.99,100.0,100.0,100,5.996259897000001,8065.0,9.29,105307.1007,11.13345922,86842.0,945861.4663,5.218592366,4.673123505,4.009476533,4.921958622,6.073898087999999,6.418237609,7.790507572,8.298298339,6.909408419,6.179523024,6.228788663,6.88770034,7.288547717,6.1683625829999995,4.31008421,3.480200524,5.143291888,77.58435059,19350,0.272487911,0.865,,,77.6,88.14,0.5115588086093195
234,259,CZE,2013,MEN,49.13624847,19.962648,1.4382979999999999,30496.02004,4.089019775,99.1,99.99,100.0,100.0,100,5.934764747999999,9309.0,10.8,116029.0791,12.19430519,86160.0,951502.1745,5.623360101,5.296355113,4.46782594,4.995686485,6.490250841,7.05370677,8.144639052999999,9.225294199999999,7.921135379,6.647174047000001,6.499740382000001,6.652168542999999,6.820406202000001,5.616425436,3.5949033860000004,2.29435597,2.6565721509999998,54.24444962,19270,0.20649376,0.871,6.4,0.5625,77.7,122.18,0.6349010797883905
235,260,CZE,2013,WOMEN,50.86375153,20.968353,1.4382979999999999,30496.02004,4.089019775,99.1,99.99,100.0,100.0,100,5.934764747999999,9309.0,10.8,116029.0791,12.19430519,86160.0,951502.1745,5.1393356269999995,4.851346815,4.087589128,4.584828655,5.953438932,6.395118275,7.385143607000001,8.424531027999999,7.249880352999999,6.164508251,6.204090707000001,6.6574425129999995,7.252181442,6.438078137000001,4.578185186,3.397503429,5.236797915,77.11673737,19270,0.275380716,0.871,6.3,0.53125,77.7,122.18,0.6349010797883905
236,261,CZE,2014,MEN,49.13502139,20.672594,0.3439886,32265.04516,,99.1,99.99,100.0,100.0,100,5.716444372000001,9172.0,10.79,117604.4048,12.75266949,84972.0,922194.407,5.523765412,5.479003815,4.5913761630000005,4.690327904,6.288841151000001,7.0070429910000005,7.7439291,9.246543842000001,8.27565309,6.715430116,6.508290112999999,6.480273309,6.773153565,5.83148939,3.845714399,2.301468107,2.697697533,55.2007103,18790,0.214928518,0.875,,,,122.99,0.6378360750779042
237,262,CZE,2014,WOMEN,50.86497861,22.367245,0.3439886,32265.04516,,99.1,99.99,100.0,100.0,100,5.716444372000001,9172.0,10.79,117604.4048,12.75266949,84972.0,922194.407,5.0482300019999995,5.01918126,4.205408371,4.300159954,5.786487289,6.374789252999999,7.014937472000001,8.44902901,7.577659476,6.214223532999999,6.189033116,6.449970961,7.169047915,6.662531333,4.867408071,3.383343792,5.288559192,77.38928986,18790,0.28492549899999997,0.875,,,,122.99,0.6378360750779042
238,263,CZE,2015,MEN,49.13728748,20.964939,0.3093646,33478.62251,,99.1,,,,,,,,,,,,5.447506737,5.626514039,4.735719048,4.487100995,6.034620745,6.918967097,7.442036142,9.14092617,8.571661073,6.876532751,6.508576497999999,6.35632337,6.692305123,5.991437897000001,4.096881584,2.379183027,2.6937077019999998,54.19240189,18130,0.217497212,0.878,,,,127.53,0.6542865425030799
239,264,CZE,2015,WOMEN,50.86271252,23.440073,0.3093646,33478.62251,,99.1,,,,,,,,,,,,4.978786887,5.15496642,4.341021426,4.111053551,5.56495188,6.316468281000001,6.741713239,8.353620617,7.852968149,6.352234469,6.165727426,6.287747791,7.046977377,6.822720225,5.155059126,3.462200386,5.291782751,76.27120972,18130,0.28858378100000004,0.878,,,,127.53,0.6542865425030799
240,265,CZE,2016,MEN,49.14454408,21.909686999999998,0.6835041999999999,34752.658489999994,,,,,,,,,,,,,,5.262677472,5.7233556729999995,4.916444906000001,4.396396113,5.74692365,6.815977823,7.239549405,8.92208051,8.824145881,7.122706701,6.50244127,6.269848925,6.560948917,6.089052435,4.338559646,2.500046503,2.76884417,,17530,0.21558033100000001,,,,,167.38,0.7986810638452062
241,266,CZE,2016,WOMEN,50.85545592,24.062445,0.6835041999999999,34752.658489999994,,,,,,,,,,,,,,4.808823614,5.244274400000001,4.509986292,4.029226238,5.30657696,6.243524435,6.564692091,8.151202123,8.091827524,6.575366176,6.144344393,6.173976099,6.882394375,6.908523646,5.421490157999999,3.5809517239999997,5.362819752,,17530,0.28664919699999997,,,,,167.38,0.7986810638452062
242,267,DEU,2005,MEN,48.8644773,28.803308,1.5469110000000001,32413.540060000003,,99.2,100.0,100.0,100.0,100,4.511465998,62505.0,10.15,583527.7012,6.764551022999999,615800.0,8626259.145,4.629581881,5.103048179,5.395609416,6.042280607,6.072595159,5.976494671,6.479929727000001,8.647184668,9.033120139,7.983419258,6.866722164,5.89495509,6.05115597,6.2475741220000005,4.1640788539999996,3.0060544410000003,2.406195655,,35880,0.528525244,0.892,,,79.2,,
243,268,DEU,2005,WOMEN,51.1355227,20.297404999999998,1.5469110000000001,32413.540060000003,,99.2,100.0,100.0,100.0,100,4.511465998,62505.0,10.15,583527.7012,6.764551022999999,615800.0,8626259.145,4.194364118999999,4.636154519,4.906594751,5.509369689,5.652050952000001,5.625278461000001,5.975454312,7.912567715,8.290229607,7.4331004389999995,6.56864182,5.600811837999999,5.939903719,6.561326736,4.808488812,4.307409113,6.078253397999999,,35880,0.535641794,0.892,,,79.2,,
244,269,DEU,2006,MEN,48.89592467,27.71159,1.5774290000000002,34753.95204,4.28512001,99.2,100.0,100.0,100.0,100,4.47122845,71638.0,11.32,683859.2854,7.753224491,632732.0,8820320.967,4.5101979530000005,5.043840953,5.307867113,5.978771511000001,6.1470337289999994,5.988585929,6.2138109,8.278884381000001,9.09082997,8.204647951,7.052789405,5.946895344,5.87884403,6.258676812,4.418986317,3.066663326,2.612674374,,38370,0.536063818,0.898,,,79.4,,
245,270,DEU,2006,WOMEN,51.10407533,20.147551999999997,1.5774290000000002,34753.95204,4.28512001,99.2,100.0,100.0,100.0,100,4.47122845,71638.0,11.32,683859.2854,7.753224491,632732.0,8820320.967,4.088542655,4.587255807,4.832979113,5.451033439,5.707428576,5.64743402,5.7657744829999995,7.597631482000001,8.353253326,7.6303021179999995,6.757251728,5.685720146,5.756408133,6.565297944,5.03802851,4.240456072,6.295202449,,38370,0.54483844,0.898,,,79.4,,
246,271,DEU,2007,MEN,48.92710446,27.834397999999997,2.298341,37017.96634,4.348619938,99.2,100.0,100.0,100.0,100,4.099191676,88320.0,13.94,775851.82,9.406588146,633663.0,8247962.045,4.440288612,4.966237628,5.247432222,5.8575984089999995,6.215507562000001,6.033829332000001,6.059490468,7.798977801,9.095326233,8.434993568,7.232880023,6.069294615,5.731380695,6.144180006,4.762750071,3.094449589,2.8153831639999995,,40700,0.553828939,0.903,,,79.7,,
247,272,DEU,2007,WOMEN,51.07289554,20.749664000000003,2.298341,37017.96634,4.348619938,99.2,100.0,100.0,100.0,100,4.099191676,88320.0,13.94,775851.82,9.406588146,633663.0,8247962.045,4.028555372,4.521103603,4.783270137,5.344895328,5.755513056,5.690862626,5.6611791270000005,7.179543552999999,8.370580725,7.839621103,6.920325632000001,5.850999954,5.603410396,6.423914117000001,5.38869606,4.171325976,6.466203235,,40700,0.559663491,0.903,,,79.7,,
248,273,DEU,2008,MEN,48.95837154,28.949875,2.6283830000000004,38662.60613,4.412539959,99.2,100.0,100.0,100.0,100,4.099406678,93249.0,14.7,734775.9086,8.592248357,634380.0,8551613.944,4.410868182,4.870131055,5.210822583000001,5.698013179,6.261114412,6.1084396729999995,5.995930705,7.269818027,9.028214704,8.655396098999999,7.4137013110000005,6.243541573,5.621604058,5.950304263,5.12771665,3.130475384,3.003908144,,43870,0.5627151020000001,0.9059999999999999,,,79.9,,
249,274,DEU,2008,WOMEN,51.04162846,21.83062,2.6283830000000004,38662.60613,4.412539959,99.2,100.0,100.0,100.0,100,4.099406678,93249.0,14.7,734775.9086,8.592248357,634380.0,8551613.944,4.005787896,4.437474938,4.7548746930000005,5.206003638,5.782929014,5.7545908279999995,5.63855278,6.715741917000001,8.324937928999999,8.043528999,7.0694681589999995,6.070592389,5.495758267,6.186562822000001,5.7806131789999995,4.1337287080000005,6.598853843,,43870,0.565964885,0.9059999999999999,,,79.9,,
250,275,DEU,2009,MEN,48.99005027,29.675966,0.3127377,37688.91949,4.881040096,99.2,100.0,100.0,100.0,100,4.068098366,94858.0,16.08,781838.2565,9.630061034,589966.0,8118725.87,4.399013793,4.767887232,5.177088319,5.5378009310000005,6.266804605,6.201686898999999,5.982292492000001,6.788626121,8.864884857,8.837402255,7.610681381,6.439543382,5.56498352,5.748868117000001,5.415201955,3.230943982,3.16629016,,43810,0.567072227,0.907,,,80.1,,
251,276,DEU,2009,WOMEN,51.00994973,23.066357,0.3127377,37688.91949,4.881040096,99.2,100.0,100.0,100.0,100,4.068098366,94858.0,16.08,781838.2565,9.630061034,589966.0,8118725.87,3.999085338,4.347676599,4.728909097,5.065694211,5.776612638,5.831958189,5.654609327999999,6.296947502999999,8.192267511,8.214124379,7.22989946,6.30115084,5.448953317000001,5.937838215,6.092661935,4.182630247,6.698981192000001,,43810,0.576480564,0.907,,,80.1,,
252,277,DEU,2010,MEN,49.02224615,29.818239000000002,1.103809,39955.04588,4.913790226000001,99.2,100.0,100.0,100.0,100,4.115335557,104809.0,16.73,889170.6883,10.2935195,626583.0,8638160.04,4.39290237,4.679786366,5.124861538999999,5.405100966,6.22276625,6.297140034,5.993401275,6.418467091,8.594284808,8.958858568,7.8301265870000005,6.636706511,5.570715904,5.583863828999999,5.56979802,3.421075519,3.3001443619999997,,44790,0.56972568,0.912,,,80.2,,
253,278,DEU,2010,WOMEN,50.97775385,23.37282,1.103809,39955.04588,4.913790226000001,99.2,100.0,100.0,100.0,100,4.115335557,104809.0,16.73,889170.6883,10.2935195,626583.0,8638160.04,3.997613775,4.270469011,4.685473481,4.948190096,5.728582599999999,5.909535518999999,5.682913946,5.981963246,7.960669911,8.329629863,7.415126759,6.512677967999999,5.471113527000001,5.732903821,6.251370235,4.346354683,6.775411557999999,,44790,0.578966752,0.912,,,80.2,,
254,279,DEU,2011,MEN,49.05494454,30.199104,2.075173,42692.50173,4.813360213999999,99.2,100.0,100.0,100.0,100,3.773036713,123773.0,20.38,935657.0121,11.39435605,607228.0,8211583.065,4.398802996000001,4.60990256,5.075595587,5.392906107000001,6.186188702000001,6.364106157999999,6.0366727529999995,6.189800599999999,8.237978431,8.999036046,8.022793443,6.786519379,5.607368211,5.414574975,5.557688242999999,3.643996936,3.476068872,,47360,0.581789518,0.9159999999999999,,,80.4,,
255,280,DEU,2011,WOMEN,50.94505546,24.903835,2.075173,42692.50173,4.813360213999999,99.2,100.0,100.0,100.0,100,3.773036713,123773.0,20.38,935657.0121,11.39435605,607228.0,8211583.065,4.009646812,4.211430088,4.630780551,4.9222469,5.692146663,5.959900767000001,5.7229141320000005,5.806931682999999,7.665799999,8.37904212,7.592068182,6.680018639,5.550004157999999,5.543290903,6.221463057,4.552001667,6.860313678,,47360,0.593448095,0.9159999999999999,,,80.4,,
256,281,DEU,2012,MEN,49.08792038,30.480847999999998,2.008491,43564.07389,4.9302000999999995,99.2,100.0,100.0,100.0,100,3.771810715,143458.0,23.0,997310.0257,12.01513604,623718.0,8300447.226,4.412019956,4.552861264,4.996614667,5.39678582,6.114479412000001,6.43841241,6.102990162999999,6.066258239,7.785252966,8.99985156,8.230536761,6.931799269,5.706553267,5.2694843360000005,5.440988771000001,3.9412823980000002,3.6138287439999996,,46710,0.584858478,0.919,,,80.6,184.42,0.8604246684542358
257,282,DEU,2012,WOMEN,50.91207962,25.742893,2.008491,43564.07389,4.9302000999999995,99.2,100.0,100.0,100.0,100,3.771810715,143458.0,23.0,997310.0257,12.01513604,623718.0,8300447.226,4.029266461000001,4.165739899,4.55516385,4.909104125,5.61832455,6.018486886,5.778373009,5.72141014,7.280264098,8.399316736,7.7816948329999995,6.819649888,5.706392877000001,5.3885783510000005,6.061767521,4.871139379,6.895327397000001,,46710,0.594169154,0.919,,,80.6,184.42,0.8604246684542358
258,283,DEU,2013,MEN,49.12071534,30.58095,1.504722,45231.97175,4.928420067,99.2,100.0,100.0,100.0,100,3.831755977,152366.0,24.07,1030488.776,12.08907612,632945.0,8524131.747000001,4.432138335,4.512831209,4.9010819,5.392478981,6.023286774,6.515605745,6.18481782,6.021184967000001,7.295258585,8.944002562,8.433158125,7.081838697,5.847977491,5.157529971000001,5.26409587,4.251861371,3.740851595,63.46807861,47410,0.583600256,0.92,6.7,0.65625,80.7,204.84,0.9344155373577796
259,284,DEU,2013,WOMEN,50.87928466,26.347219,1.504722,45231.97175,4.928420067,99.2,100.0,100.0,100.0,100,3.831755977,152366.0,24.07,1030488.776,12.08907612,632945.0,8524131.747000001,4.055125765,4.134976537,4.47153922,4.88967468,5.516987916000001,6.081128683999999,5.847516322000001,5.69612249,6.85644011,8.375305012,7.964850858999999,6.944651801,5.9110660820000005,5.278427205,5.822610117999999,5.2244041039999995,6.929173096,58.55973053,47410,0.595586078,0.92,6.7,0.65625,80.7,204.84,0.9344155373577796
260,285,DEU,2014,MEN,49.15277896,30.447104,0.9067970999999999,47092.21722,4.952189922,99.2,100.0,100.0,100.0,100,3.63329953,162513.0,26.13,1087819.953,13.37887765,621938.0,8130876.006,4.460373047,4.4892887,4.805073996,5.355564915,5.939325563,6.5798964060000005,6.275408238,6.012805575,6.85707174,8.805023563999999,8.602526612,7.251347729,6.003340954,5.091831291,5.087754338,4.490776676,3.892590657,67.61180115,47710,0.5946794129999999,0.924,,,,192.69,0.8903906080150736
261,286,DEU,2014,WOMEN,50.84722104,23.663828,0.9067970999999999,47092.21722,4.952189922,99.2,100.0,100.0,100.0,100,3.63329953,162513.0,26.13,1087819.953,13.37887765,621938.0,8130876.006,4.087529391,4.118452355,4.3930641139999995,4.843931703,5.413611245,6.1318310689999995,5.926706082000001,5.691995156,6.475910291,8.279308246,8.11738563,7.080178761,6.119336869,5.225705906,5.582911641,5.499238872,7.012902669,63.25460815,47710,0.608678607,0.924,,,,192.69,0.8903906080150736
262,287,DEU,2015,MEN,49.18372358,30.822794000000002,0.2344299,47810.63453,,99.2,,,,,,,,,,,,4.493527225,4.478480047,4.719991356,5.2803823969999995,5.874072814,6.615719267,6.3733544470000005,6.018002665,6.52439855,8.570685331,8.720963015,7.446028856,6.157418612000001,5.080725483,4.945442721,4.61553453,4.085272682,69.6920929,45790,0.591939447,0.9259999999999999,,,,195.94,0.9021668236828755
263,288,DEU,2015,WOMEN,50.81627642,24.437276999999998,0.2344299,47810.63453,,99.2,,,,,,,,,,,,4.1232020689999995,4.113630977,4.327111617,4.7683910019999995,5.324008093,6.152680697,6.014196093,5.692502379,6.187070639,8.095082613999999,8.227223419,7.239936571,6.3036192820000005,5.238590789,5.390846784,5.634042608,7.167864366,66.7813797,45790,0.60842575,0.9259999999999999,,,,195.94,0.9021668236828755
264,289,DEU,2016,MEN,49.21352181,31.311701,0.4833554,48942.90715,,,,,,,,,,,,,,4.528350132,4.463780539,4.654931836,5.207231308,5.799502906,6.5915557510000005,6.5010541360000005,6.066629519,6.268968247999999,8.218523446,8.783372191,7.661560476,6.323650234,5.120782967,4.800393262,4.603273681,4.406439367,,43940,0.594007941,,,,,199.7,0.9157909993477789
265,290,DEU,2016,WOMEN,50.78647819,25.228304,0.4833554,48942.90715,,,,,,,,,,,,,,4.161325623,4.104195573999999,4.283623877,4.72790273,5.257365857,6.115537692999999,6.132854345,5.744787307,5.95529376,7.788568101,8.301365994,7.421923329,6.469392084,5.313053652,5.205182736,5.576651846,7.440975492000001,,43940,0.612507618,,,,,199.7,0.9157909993477789
266,291,DNK,1999,MEN,49.46836307,25.949448,2.497795,26657.8328,7.940889835,99.6,,100.0,100.0,100,3.740849092,4379.0,11.25,54048.8011,9.066353652,38920.0,596147.0639,6.6518067929999996,6.571087897000001,5.7363595510000005,5.474602417000001,6.60800967,7.515859839,7.997932077000001,7.826124281,7.179765349,7.192110592000001,7.571394439,6.338541506,4.736242936,3.9184940480000003,3.3604890689999998,2.61810314,2.703076397,47.96332169,33130,0.544156949,0.86,,,,,
267,292,DNK,1999,WOMEN,50.53163693,27.086575,2.497795,26657.8328,7.940889835,99.6,,100.0,100.0,100,3.740849092,4379.0,11.25,54048.8011,9.066353652,38920.0,596147.0639,6.176757359,6.097327882,5.316940716,5.18593414,6.268049196000001,7.143595552000001,7.420706253,7.328410392,6.750836129,6.8249108089999995,7.265008118,6.163928159,4.836384947,4.276399703,4.012081015,3.646132759,5.286596871,64.01850891,33130,0.551475024,0.86,,,,,
268,293,DNK,2000,MEN,49.48137045,24.432135,2.903277,28666.216519999998,8.065560341,99.6,100.0,100.0,100.0,100,3.504286356,5572.0,15.46,62624.35676,10.73720026,36053.0,583246.6120000001,6.578013883,6.685660989,5.9034884089999995,5.38072833,6.384892325,7.350159579,7.926799967000001,7.897892272999999,7.24016656,7.048482819,7.563826787999999,6.577408486,4.91086479,3.942532715,3.333352252,2.618038174,2.65769166,48.53244019,32660,0.552884254,0.862,,,76.6,,
269,294,DNK,2000,WOMEN,50.51862955,27.176115000000003,2.903277,28666.216519999998,8.065560341,99.6,100.0,100.0,100.0,100,3.504286356,5572.0,15.46,62624.35676,10.73720026,36053.0,583246.6120000001,6.10592533,6.220404943999999,5.459702916,5.091804201,6.071162663,7.031397952000001,7.37709748,7.4036327360000005,6.813149182999999,6.687403203,7.264470887000001,6.384582572,4.980622963,4.278513448,3.9384100419999997,3.63106804,5.260651441,66.26203156,32660,0.561930005,0.862,,,76.6,,
270,295,DNK,2001,MEN,49.49195222,25.909626,2.337875,29483.946860000004,8.224599838,99.6,100.0,100.0,100.0,100,3.5824537380000003,5846.0,15.49,66702.47609,11.12359931,37729.0,599648.3173,6.417659197000001,6.759501442,6.081247209,5.390510927,6.149917339,7.160284606,7.800715587000001,7.949859115,7.325417225,6.954123375,7.474937853999999,6.778733604,5.1163583489999995,3.9768339189999997,3.303896813,2.607617143,2.752386296,51.55752945,31440,0.550461444,0.875,,,,,
271,296,DNK,2001,WOMEN,50.50804778,30.982752,2.337875,29483.946860000004,8.224599838,99.6,100.0,100.0,100.0,100,3.5824537380000003,5846.0,15.49,66702.47609,11.12359931,37729.0,599648.3173,5.95074145,6.29926788,5.621318939,5.094353776,5.866676816,6.882953577,7.305419933,7.459396782000001,6.905346177999999,6.602122272000001,7.187544687999999,6.583683478999999,5.162085852,4.2911392919999995,3.8700031889999997,3.571287364,5.346658532,68.76384735,31440,0.564007676,0.875,,,,,
272,297,DNK,2002,MEN,49.50061402,27.551037,2.4244369999999997,30639.9531,8.2146101,99.6,100.0,100.0,100.0,100,3.528470809,6789.0,17.28,70044.01242,11.86587956,39287.0,590297.6856,6.321139372999999,6.7668508570000006,6.255752814,5.474949315,5.9097943729999995,6.967108944,7.657484222999999,7.9417409139999995,7.448615715,6.909956805,7.3037049629999995,6.957708921,5.360908238,4.031519405,3.2835783860000003,2.588954296,2.8202324589999996,53.36256027,30870,0.553016017,0.882,,,,,
273,298,DNK,2002,WOMEN,50.49938598,31.70907,2.4244369999999997,30639.9531,8.2146101,99.6,100.0,100.0,100.0,100,3.528470809,6789.0,17.28,70044.01242,11.86587956,39287.0,590297.6856,5.874953468999999,6.3105597389999994,5.7886725420000005,5.151092978,5.659932995,6.715206599,7.232965875,7.451340284,7.036152482,6.5641320489999995,7.0259063920000004,6.765589352999999,5.380340038,4.32303933,3.822492011,3.4931428589999998,5.404481006,73.98377228,30870,0.563977481,0.882,,,,,
274,299,DNK,2003,MEN,49.50853616,30.284622,2.075078,30787.412889999996,8.103610039,99.6,100.0,100.0,100.0,100,3.716482843,8078.0,17.49,76730.41747,12.72030696,46186.0,603211.9958,6.267882861,6.70995111,6.421650621,5.610629735,5.696118761,6.7676187070000005,7.51096078,7.872001932000001,7.594912503,6.911562728,7.091539624,7.098626213999999,5.624952897000001,4.116259075,3.2776042380000003,2.571007447,2.856720768,56.18928146,34850,0.548304609,0.893,,,,,
275,300,DNK,2003,WOMEN,50.49146384,33.449036,2.075078,30787.412889999996,8.103610039,99.6,100.0,100.0,100.0,100,3.716482843,8078.0,17.49,76730.41747,12.72030696,46186.0,603211.9958,5.852624984,6.256344305,5.956229487000001,5.244968766,5.475045764,6.5328558260000005,7.162975618,7.384339249,7.189961319,6.569584321000001,6.821095465,6.912015952999999,5.618319982,4.384477854,3.7961233969999997,3.41052935,5.432508358,79.14650726,34850,0.556235625,0.893,,,,,
276,301,DNK,2004,MEN,49.51767191,30.813038,1.154357,32929.7573,8.185890198,99.6,100.0,100.0,100.0,100,3.5030555060000004,9525.0,23.56,87943.01898,14.4490696,40436.0,608641.3962,6.233202931,6.61412961,6.560715398999999,5.765931377,5.5479386,6.560266854,7.362489244,7.76180626,7.728501808,6.950201807999999,6.899815274,7.177128102,5.881768074,4.244280493,3.292916954,2.5603685240000003,2.858538686,62.06850052,42770,0.55978153,0.897,,,,,
